frame,class,confidence,center_x,center_y,left,top,width,height,frame_width,frame_height
582,  pedestrian,0.786,877.500,408.000,818,321,119,174,1280,720
582,  bicycle,0.638,294.500,430.500,142,303,305,255,1280,720
582,  pedestrian,0.607,723.500,440.000,684,327,79,226,1280,720
583,  bicycle,0.794,306.500,440.500,153,302,307,277,1280,720
583,  pedestrian,0.615,912.000,409.500,850,325,124,169,1280,720
583,  pedestrian,0.557,788.500,420.500,748,325,81,191,1280,720
584,  bicycle,0.550,331.500,439.000,170,304,323,270,1280,720
586,  pedestrian,0.699,1023.500,410.000,990,336,67,148,1280,720
586,  pedestrian,0.616,969.000,412.500,931,332,76,161,1280,720
587,  bicycle,0.672,1021.500,457.500,965,382,113,151,1280,720
588,  bicycle,0.696,1055.000,463.000,1003,399,104,128,1280,720
588,  pedestrian,0.659,916.000,431.500,874,359,84,145,1280,720
588,  bicycle,0.506,427.000,514.000,242,309,370,410,1280,720
590,  pedestrian,0.550,999.500,430.500,960,361,79,139,1280,720
591,  pedestrian,0.626,1037.000,429.500,997,362,80,135,1280,720
592,  bicycle,0.624,1127.000,412.000,1029,327,196,170,1280,720
593,  bicycle,0.647,1155.500,407.500,1067,325,177,165,1280,720
595,  pedestrian,0.506,1179.000,400.000,1151,333,56,134,1280,720
597,  bicycle,0.682,1226.000,422.500,1185,376,82,93,1280,720
598,  bicycle,0.642,1235.500,404.500,1197,343,77,123,1280,720
599,  car,0.560,728.000,327.500,671,300,114,55,1280,720
600,  car,0.524,760.500,325.000,706,298,109,54,1280,720
601,  car,0.555,798.000,325.500,744,298,108,55,1280,720
603,  bicycle,0.587,914.000,439.500,751,301,326,277,1280,720
604,  bicycle,0.535,322.000,399.000,254,323,136,152,1280,720
605,  pedestrian,0.510,305.500,361.000,275,308,61,106,1280,720
606,  bicycle,0.521,376.500,392.000,301,304,151,176,1280,720
607,  bicycle,0.561,412.500,393.500,342,304,141,179,1280,720
607,  bicycle,0.545,1007.000,502.500,841,305,332,395,1280,720
609,  bicycle,0.640,1065.000,411.000,930,302,270,218,1280,720
610,  bicycle,0.616,1080.000,434.500,942,299,276,271,1280,720
611,  bicycle,0.552,1097.000,503.000,925,307,344,392,1280,720
611,  bicycle,0.518,1099.500,418.500,968,304,263,229,1280,720
612,  bicycle,0.661,1119.000,412.500,993,305,252,215,1280,720
612,  bicycle,0.577,1103.000,501.000,941,304,324,394,1280,720
613,  bicycle,0.702,1115.500,504.500,955,312,321,385,1280,720
614,  bicycle,0.605,661.000,392.500,591,293,140,199,1280,720
614,  bicycle,0.501,1149.500,497.500,1021,300,257,395,1280,720
615,  bicycle,0.563,695.000,402.000,625,310,140,184,1280,720
615,  bicycle,0.505,1155.500,496.000,1033,301,245,390,1280,720
616,  bicycle,0.617,732.000,393.500,662,294,140,199,1280,720
617,  bicycle,0.729,766.500,407.500,699,322,135,171,1280,720
617,  bicycle,0.567,1178.000,497.500,1077,306,202,383,1280,720
618,  bicycle,0.721,1185.500,499.500,1092,310,187,379,1280,720
618,  bicycle,0.698,803.000,404.000,739,316,128,176,1280,720
619,  bicycle,0.674,840.000,395.500,779,300,122,191,1280,720
619,  bicycle,0.628,1194.500,503.000,1109,321,171,364,1280,720
620,  bicycle,0.648,1193.500,529.000,1107,369,173,320,1280,720
620,  bicycle,0.571,879.500,393.500,815,299,129,189,1280,720
621,  bicycle,0.610,1200.500,577.000,1121,470,159,214,1280,720
621,  bicycle,0.521,1222.000,454.000,1166,304,112,300,1280,720
622,  bicycle,0.613,1211.000,570.500,1143,460,136,221,1280,720
622,  bicycle,0.556,943.500,395.000,891,305,105,180,1280,720
623,  bicycle,0.603,1214.000,572.500,1150,463,128,219,1280,720
624,  bicycle,0.661,1225.000,576.000,1171,468,108,216,1280,720
625,  bicycle,0.709,1227.000,581.000,1175,479,104,204,1280,720
626,  bicycle,0.634,1233.500,585.000,1188,488,91,194,1280,720
627,  bicycle,0.678,1239.500,573.500,1200,463,79,221,1280,720
628,  bicycle,0.640,1244.500,580.500,1210,477,69,207,1280,720
654,  pedestrian,0.655,424.000,405.500,386,323,76,165,1280,720
656,  pedestrian,0.535,499.000,408.000,454,325,90,166,1280,720
657,  pedestrian,0.594,562.500,407.500,495,322,135,171,1280,720
659,  pedestrian,0.623,642.500,409.000,574,322,137,174,1280,720
663,  pedestrian,0.529,796.000,408.000,742,322,108,172,1280,720
665,  pedestrian,0.706,872.500,408.000,835,324,75,168,1280,720
666,  pedestrian,0.692,907.500,407.500,863,325,89,165,1280,720
667,  pedestrian,0.651,940.000,405.500,901,325,78,161,1280,720
674,  pedestrian,0.583,1123.000,399.000,1095,331,56,136,1280,720
716,  pedestrian,0.506,119.000,369.500,79,292,80,155,1280,720
718,  pedestrian,0.751,212.500,377.000,153,286,119,182,1280,720
720,  bicycle,0.557,103.000,410.500,4,295,198,231,1280,720
720,  pedestrian,0.510,344.000,434.000,256,283,176,302,1280,720
721,  bicycle,0.688,148.500,414.000,58,294,181,240,1280,720
721,  pedestrian,0.682,411.000,440.500,331,286,160,309,1280,720
722,  bicycle,0.823,183.000,425.500,86,305,194,241,1280,720
722,  pedestrian,0.601,489.500,431.000,412,260,155,342,1280,720
723,  bicycle,0.895,209.500,428.000,86,301,247,254,1280,720
724,  bicycle,0.897,247.000,426.500,140,289,214,275,1280,720
725,  bicycle,0.871,293.000,431.000,176,287,234,288,1280,720
726,  bicycle,0.521,332.500,430.500,203,309,259,243,1280,720
727,  bicycle,0.830,390.500,424.500,266,292,249,265,1280,720
728,  bicycle,0.820,456.500,438.500,317,303,279,271,1280,720
729,  bicycle,0.920,522.500,449.000,378,330,289,238,1280,720
729,  bicycle,0.580,612.000,476.500,491,367,242,219,1280,720
730,  bicycle,0.895,601.000,463.000,447,352,308,222,1280,720
730,  pedestrian,0.531,1149.500,439.000,1096,321,107,236,1280,720
731,  bicycle,0.944,702.000,470.500,539,364,326,213,1280,720
731,  pedestrian,0.605,1187.000,435.000,1131,310,112,250,1280,720
732,  bicycle,0.963,797.000,475.500,648,367,298,217,1280,720
733,  bicycle,0.889,920.500,470.000,831,350,179,240,1280,720
734,  bicycle,0.845,971.500,468.500,876,351,191,235,1280,720
736,  bicycle,0.777,990.000,423.000,884,290,212,266,1280,720
737,  bicycle,0.749,1047.500,422.500,937,298,221,249,1280,720
738,  bicycle,0.797,1087.500,421.500,988,304,199,235,1280,720
739,  bicycle,0.572,1115.000,415.500,1033,300,164,231,1280,720
739,  pedestrian,0.541,1239.000,393.500,1202,311,74,165,1280,720
740,  bicycle,0.777,1159.500,412.500,1073,299,173,227,1280,720
741,  bicycle,0.715,1196.500,429.000,1114,342,165,174,1280,720
742,  bicycle,0.697,1214.000,415.500,1152,322,124,187,1280,720
772,  pedestrian,0.536,1064.000,245.500,1011,166,106,159,1280,720
830,  pedestrian,0.523,350.000,446.500,265,315,170,263,1280,720
831,  bicycle,0.587,415.500,483.500,328,388,175,191,1280,720
840,  pedestrian,0.585,1108.500,372.000,1058,301,101,142,1280,720
841,  pedestrian,0.619,1154.000,389.000,1107,310,94,158,1280,720
841,  pedestrian,0.531,1046.000,380.000,1013,314,66,132,1280,720
842,  pedestrian,0.582,1088.000,381.000,1058,330,60,102,1280,720
843,  pedestrian,0.620,1121.500,392.500,1085,332,73,121,1280,720
843,  pedestrian,0.533,1225.500,378.500,1189,322,73,113,1280,720
844,  pedestrian,0.592,1161.000,376.000,1131,320,60,112,1280,720
846,  pedestrian,0.504,735.500,328.000,680,232,111,192,1280,720
854,  pedestrian,0.570,30.500,367.500,10,335,41,65,1280,720
857,  pedestrian,0.544,60.500,372.000,43,335,35,74,1280,720
858,  pedestrian,0.554,70.000,374.000,52,337,36,74,1280,720
861,  pedestrian,0.621,82.000,366.500,60,321,44,91,1280,720
861,  pedestrian,0.532,111.000,371.500,91,329,40,85,1280,720
861,  pedestrian,0.514,21.500,376.500,0,320,43,113,1280,720
862,  pedestrian,0.679,27.500,377.500,0,322,55,111,1280,720
862,  pedestrian,0.631,102.500,371.500,75,328,55,87,1280,720
862,  pedestrian,0.590,124.500,372.000,105,331,39,82,1280,720
863,  pedestrian,0.714,37.500,375.000,0,311,75,128,1280,720
863,  pedestrian,0.563,116.500,369.500,92,320,49,99,1280,720
864,  pedestrian,0.741,59.000,373.500,26,310,66,127,1280,720
864,  pedestrian,0.589,143.500,374.500,112,324,63,101,1280,720
865,  pedestrian,0.569,173.500,366.500,151,323,45,87,1280,720
865,  pedestrian,0.559,78.000,373.500,47,309,62,129,1280,720
866,  pedestrian,0.604,96.000,372.500,61,312,70,121,1280,720
866,  pedestrian,0.525,196.500,367.500,179,330,35,75,1280,720
867,  pedestrian,0.744,120.000,375.500,86,313,68,125,1280,720
868,  pedestrian,0.595,145.000,378.000,110,320,70,116,1280,720
869,  pedestrian,0.740,243.000,374.500,208,316,70,117,1280,720
869,  pedestrian,0.728,171.500,388.000,138,319,67,138,1280,720
869,  pedestrian,0.646,19.000,333.500,0,299,38,69,1280,720
870,  pedestrian,0.705,200.500,390.000,167,316,67,148,1280,720
870,  pedestrian,0.691,270.500,373.000,232,314,77,118,1280,720
872,  pedestrian,0.599,288.000,393.500,234,305,108,177,1280,720
874,  pedestrian,0.621,400.500,427.000,317,302,167,250,1280,720
875,  pedestrian,0.536,445.000,420.000,342,287,206,266,1280,720
876,  pedestrian,0.580,486.500,421.000,388,287,197,268,1280,720
876,  pedestrian,0.505,428.000,383.500,364,288,128,191,1280,720
877,  pedestrian,0.684,544.500,419.500,442,284,205,271,1280,720
878,  pedestrian,0.698,595.000,422.500,489,287,212,271,1280,720
879,  pedestrian,0.549,638.000,424.500,522,288,232,273,1280,720
880,  pedestrian,0.633,696.000,427.000,593,293,206,268,1280,720
883,  bicycle,0.545,816.000,424.000,718,294,196,260,1280,720
885,  bicycle,0.706,890.000,419.000,778,297,224,244,1280,720
890,  pedestrian,0.591,962.000,396.500,936,317,52,159,1280,720
890,  pedestrian,0.585,1029.500,400.500,998,318,63,165,1280,720
890,  pedestrian,0.518,732.500,336.000,702,279,61,114,1280,720
891,  pedestrian,0.566,1057.500,389.500,1028,320,59,139,1280,720
892,  pedestrian,0.625,1018.500,394.000,987,321,63,146,1280,720
893,  pedestrian,0.680,1044.500,396.000,1012,327,65,138,1280,720
893,  pedestrian,0.632,1199.500,406.500,1161,314,77,185,1280,720
893,  pedestrian,0.604,1106.500,378.000,1078,323,57,110,1280,720
894,  pedestrian,0.583,1065.000,391.000,1033,322,64,138,1280,720
894,  pedestrian,0.550,1130.000,371.500,1105,327,50,89,1280,720
895,  pedestrian,0.609,1245.000,407.000,1213,326,64,162,1280,720
895,  pedestrian,0.531,1151.500,375.000,1128,332,47,86,1280,720
895,  pedestrian,0.510,1087.500,396.000,1059,325,57,142,1280,720
896,  pedestrian,0.577,1254.000,396.500,1229,309,50,175,1280,720
899,  bicycle,0.538,1190.500,401.500,1135,342,111,119,1280,720
914,  bicycle,0.535,56.000,499.500,0,414,112,171,1280,720
915,  bicycle,0.707,84.000,506.500,6,418,156,177,1280,720
916,  bicycle,0.650,62.000,507.500,2,416,120,183,1280,720
917,  bicycle,0.680,79.500,511.500,11,414,137,195,1280,720
918,  bicycle,0.725,84.500,512.000,7,406,155,212,1280,720
919,  bicycle,0.793,101.500,508.000,13,396,177,224,1280,720
920,  bicycle,0.852,119.000,522.500,17,410,204,225,1280,720
921,  bicycle,0.947,137.000,523.500,18,410,238,227,1280,720
922,  bicycle,0.929,160.500,522.000,27,405,267,234,1280,720
923,  bicycle,0.862,206.500,508.500,76,383,261,251,1280,720
924,  bicycle,0.908,239.500,504.500,102,377,275,255,1280,720
925,  bicycle,0.736,268.000,484.500,129,328,278,313,1280,720
926,  bicycle,0.802,304.000,499.500,165,355,278,289,1280,720
927,  bicycle,0.766,331.500,495.500,198,365,267,261,1280,720
928,  bicycle,0.794,375.000,468.500,234,306,282,325,1280,720
928,  bicycle,0.683,446.500,545.500,234,397,425,297,1280,720
929,  bicycle,0.840,438.500,544.000,278,398,321,292,1280,720
930,  bicycle,0.761,537.500,544.500,324,398,427,293,1280,720
931,  bicycle,0.734,602.000,522.000,373,334,458,376,1280,720
932,  bicycle,0.744,661.500,553.500,446,396,431,315,1280,720
933,  bicycle,0.781,722.000,513.500,517,321,410,385,1280,720
934,  bicycle,0.762,759.000,505.500,549,298,420,415,1280,720
935,  bicycle,0.623,863.000,501.000,704,286,318,430,1280,720
936,  bicycle,0.771,870.000,498.500,674,287,392,423,1280,720
937,  bicycle,0.786,933.500,501.500,764,298,339,407,1280,720
938,  bicycle,0.809,970.500,495.000,802,297,337,396,1280,720
939,  bicycle,0.813,1006.000,495.500,848,314,316,363,1280,720
940,  bicycle,0.836,1048.000,494.500,899,317,298,355,1280,720
941,  bicycle,0.872,1100.000,488.000,945,313,310,350,1280,720
942,  bicycle,0.850,1115.500,481.000,989,308,253,346,1280,720
943,  bicycle,0.829,1148.500,481.500,1034,319,229,325,1280,720
944,  bicycle,0.883,1176.500,475.000,1074,316,205,318,1280,720
945,  bicycle,0.765,1191.000,484.500,1103,343,176,283,1280,720
946,  bicycle,0.688,1206.000,495.000,1133,374,146,242,1280,720
947,  bicycle,0.732,1222.500,508.500,1166,410,113,197,1280,720
948,  bicycle,0.748,1231.500,511.500,1184,424,95,175,1280,720
949,  bicycle,0.682,1239.500,505.500,1201,416,77,179,1280,720
950,  bicycle,0.580,1249.000,512.000,1219,434,60,156,1280,720
987,  pedestrian,0.505,44.500,363.500,20,323,49,81,1280,720
989,  pedestrian,0.689,65.500,366.500,46,323,39,87,1280,720
990,  pedestrian,0.766,80.500,370.000,60,332,41,76,1280,720
991,  pedestrian,0.729,92.500,372.000,68,324,49,96,1280,720
992,  pedestrian,0.699,109.000,376.500,85,328,48,97,1280,720
993,  pedestrian,0.531,123.000,385.000,98,325,50,120,1280,720
994,  pedestrian,0.659,140.000,377.500,116,322,48,111,1280,720
995,  pedestrian,0.649,159.000,399.500,130,329,58,141,1280,720
1001,  pedestrian,0.582,298.500,403.500,252,321,93,165,1280,720
1002,  pedestrian,0.504,324.500,397.500,277,306,95,183,1280,720
1003,  pedestrian,0.596,347.000,405.500,309,319,76,173,1280,720
1004,  pedestrian,0.507,376.500,404.000,336,312,81,184,1280,720
1005,  pedestrian,0.613,411.500,397.500,368,304,87,187,1280,720
1017,  pedestrian,0.600,877.000,390.500,815,283,124,215,1280,720
1019,  pedestrian,0.539,942.000,384.500,885,276,114,217,1280,720
1020,  pedestrian,0.551,980.500,387.500,928,285,105,205,1280,720
1021,  pedestrian,0.635,1014.000,388.000,963,291,102,194,1280,720
1022,  pedestrian,0.649,1040.500,395.000,989,307,103,176,1280,720
1027,  pedestrian,0.618,1135.000,360.500,1103,309,64,103,1280,720
1028,  pedestrian,0.677,1159.500,362.000,1136,313,47,98,1280,720
1055,  pedestrian,0.598,362.000,436.500,306,316,112,241,1280,720
1056,  pedestrian,0.530,432.500,469.500,385,377,95,185,1280,720
1057,  pedestrian,0.604,511.000,464.000,462,363,98,202,1280,720
1058,  pedestrian,0.726,596.000,464.500,536,361,120,207,1280,720
1059,  pedestrian,0.608,688.000,433.500,610,296,156,275,1280,720
1060,  pedestrian,0.658,787.000,424.500,701,278,172,293,1280,720
1061,  pedestrian,0.625,42.000,389.000,23,331,38,116,1280,720
1061,  pedestrian,0.527,865.000,426.500,781,285,168,283,1280,720
1062,  pedestrian,0.527,937.000,427.000,863,294,148,266,1280,720
1063,  bicycle,0.607,1005.000,484.500,943,416,124,137,1280,720
1063,  pedestrian,0.591,63.000,389.000,39,325,48,128,1280,720
1064,  pedestrian,0.530,75.500,372.000,53,330,45,84,1280,720
1065,  pedestrian,0.667,1107.500,422.000,1051,311,113,222,1280,720
1065,  pedestrian,0.635,88.500,392.000,60,324,57,136,1280,720
1066,  pedestrian,0.555,1160.000,416.500,1116,308,88,217,1280,720
1069,  pedestrian,0.666,161.000,401.000,119,324,84,154,1280,720
1070,  pedestrian,0.683,185.500,403.000,140,325,91,156,1280,720
1074,  pedestrian,0.617,301.500,406.500,253,322,97,169,1280,720
1082,  bicycle,0.656,647.000,414.000,577,314,140,200,1280,720
1083,  bicycle,0.548,691.000,411.000,618,310,146,202,1280,720
1084,  bicycle,0.715,739.000,421.000,670,332,138,178,1280,720
1085,  bicycle,0.542,780.000,412.500,714,314,132,197,1280,720
1086,  bicycle,0.628,824.000,415.000,761,319,126,192,1280,720
1088,  pedestrian,0.526,908.500,412.500,859,320,99,185,1280,720
1090,  pedestrian,0.705,979.000,411.000,938,321,82,180,1280,720
1091,  pedestrian,0.578,1014.000,407.500,978,320,72,175,1280,720
1092,  pedestrian,0.689,1047.500,405.000,1014,321,67,168,1280,720
1093,  pedestrian,0.711,1074.000,403.000,1040,321,68,164,1280,720
1094,  pedestrian,0.674,1102.000,400.000,1069,318,66,164,1280,720
1095,  pedestrian,0.566,1128.500,398.500,1096,319,65,159,1280,720
1096,  pedestrian,0.751,1155.500,397.500,1124,318,63,159,1280,720
1097,  pedestrian,0.508,1173.500,396.500,1146,322,55,149,1280,720
1098,  pedestrian,0.713,1189.000,394.000,1154,321,70,146,1280,720
1099,  pedestrian,0.762,1203.000,394.000,1169,324,68,140,1280,720
1100,  pedestrian,0.812,1224.500,393.000,1188,325,73,136,1280,720
1101,  pedestrian,0.772,1237.500,391.000,1206,325,63,132,1280,720
1102,  pedestrian,0.771,1250.500,390.000,1223,324,55,132,1280,720
1113,  car,0.638,365.000,330.500,313,318,104,25,1280,720
1121,  car,0.558,401.000,331.500,348,319,106,25,1280,720
1126,  car,0.512,429.500,331.500,379,319,101,25,1280,720
1129,  car,0.589,446.000,330.500,397,318,98,25,1280,720
1133,  car,0.589,482.500,330.000,451,319,63,22,1280,720
1152,  car,0.689,337.000,354.500,252,301,170,107,1280,720
1220,  pedestrian,0.595,36.500,381.000,8,322,57,118,1280,720
1222,  pedestrian,0.522,18.500,385.500,2,333,33,105,1280,720
1227,  pedestrian,0.641,156.500,388.500,130,320,53,137,1280,720
1228,  pedestrian,0.734,178.500,388.500,146,317,65,143,1280,720
1228,  pedestrian,0.585,89.000,391.500,56,326,66,131,1280,720
1229,  pedestrian,0.751,206.000,391.500,170,320,72,143,1280,720
1230,  pedestrian,0.727,231.500,388.000,193,308,77,160,1280,720
1230,  pedestrian,0.602,121.500,393.000,80,321,83,144,1280,720
1231,  pedestrian,0.716,264.500,391.500,227,312,75,159,1280,720
1231,  pedestrian,0.615,142.000,395.500,100,322,84,147,1280,720
1232,  pedestrian,0.579,174.000,400.000,138,326,72,148,1280,720
1234,  pedestrian,0.725,367.500,396.000,320,309,95,174,1280,720
1234,  bicycle,0.647,216.500,431.500,158,380,117,103,1280,720
1235,  pedestrian,0.753,402.000,390.500,354,295,96,191,1280,720
1236,  pedestrian,0.688,437.500,398.000,388,305,99,186,1280,720
1236,  bicycle,0.685,279.000,406.500,205,320,148,173,1280,720
1237,  bicycle,0.675,310.000,408.500,235,318,150,181,1280,720
1237,  pedestrian,0.608,476.000,393.000,424,291,104,204,1280,720
1238,  bicycle,0.622,351.000,413.000,266,323,170,180,1280,720
1238,  pedestrian,0.620,524.000,402.000,478,306,92,192,1280,720
1239,  bicycle,0.748,389.000,414.500,301,321,176,187,1280,720
1240,  bicycle,0.741,423.500,405.000,334,298,179,214,1280,720
1240,  pedestrian,0.695,607.500,401.500,566,303,83,197,1280,720
1241,  bicycle,0.721,461.000,424.000,372,333,178,182,1280,720
1241,  pedestrian,0.556,660.500,399.500,618,298,85,203,1280,720
1242,  bicycle,0.770,515.500,410.500,419,303,193,215,1280,720
1242,  pedestrian,0.615,711.000,399.500,673,299,76,201,1280,720
1243,  bicycle,0.836,572.000,415.500,457,310,230,211,1280,720
1243,  pedestrian,0.538,762.000,398.500,716,297,92,203,1280,720
1244,  bicycle,0.811,611.500,415.500,507,307,209,217,1280,720
1244,  pedestrian,0.667,799.000,397.500,766,296,66,203,1280,720
1245,  bicycle,0.894,663.500,415.500,557,306,213,219,1280,720
1245,  pedestrian,0.638,850.000,399.000,810,301,80,196,1280,720
1246,  pedestrian,0.773,886.000,402.000,850,310,72,184,1280,720
1246,  bicycle,0.770,713.000,421.500,607,318,212,207,1280,720
1247,  bicycle,0.789,756.000,428.500,656,334,200,189,1280,720
1247,  pedestrian,0.776,928.500,397.000,893,304,71,186,1280,720
1248,  pedestrian,0.720,967.500,400.000,930,311,75,178,1280,720
1248,  bicycle,0.692,802.000,412.500,708,303,188,219,1280,720
1249,  bicycle,0.754,844.500,415.000,753,312,183,206,1280,720
1249,  pedestrian,0.721,997.500,397.500,959,309,77,177,1280,720
1250,  bicycle,0.719,889.500,418.500,803,321,173,195,1280,720
1250,  pedestrian,0.679,1029.500,405.000,991,328,77,154,1280,720
1251,  pedestrian,0.740,1064.000,397.500,1029,317,70,161,1280,720
1251,  bicycle,0.735,930.500,428.000,848,342,165,172,1280,720
1252,  pedestrian,0.753,1096.000,399.500,1063,323,66,153,1280,720
1252,  bicycle,0.531,971.500,440.000,895,371,153,138,1280,720
1253,  pedestrian,0.715,1122.500,396.000,1094,319,57,154,1280,720
1253,  bicycle,0.693,1006.500,438.500,934,372,145,133,1280,720
1254,  pedestrian,0.760,1148.500,395.500,1121,322,55,147,1280,720
1255,  bicycle,0.726,1072.500,411.500,1006,327,133,169,1280,720
1256,  bicycle,0.691,1124.500,402.500,1038,312,173,181,1280,720
1257,  bicycle,0.743,1149.000,404.000,1070,320,158,168,1280,720
1258,  bicycle,0.663,1147.000,410.500,1096,338,102,145,1280,720
1259,  bicycle,0.754,1192.000,401.000,1125,323,134,156,1280,720
1260,  bicycle,0.626,1210.000,401.000,1148,326,124,150,1280,720
1261,  bicycle,0.633,1223.500,402.500,1169,333,109,139,1280,720
1262,  bicycle,0.533,1234.000,399.000,1191,330,86,138,1280,720
